,unit_id,unit_state,trusted_judgments,last_judgment,predicted_category,confidence,tweet
460,191783470,finalized,3,2012-08-18 19:51:00.000Z,Caution and advice,0.6637,TORNADO WARNING issued for parts of UNION county in GA until : PM ET - 
461,191783471,finalized,3,2012-08-19 08:01:00.000Z,Caution and advice,1.0,  Spotters and radar see tornado in Highland Park. Take Cover.
462,191783472,finalized,3,2012-08-19 08:16:00.000Z,Caution and advice,0.6525,"whoa    *Tornado *WATCH for much of MA, southern NH until pm. Conditions are favorable for severe t-storms with tornadoes later"
463,191783473,finalized,3,2012-08-19 18:08:00.000Z,Caution and advice,0.6222,"Event cancelled. Tornado Watch from // : PM to : PM EDT for Wilkes County, Ashe County, Watauga County. "
464,191783474,finalized,3,2012-08-18 16:07:00.000Z,Caution and advice,0.716,"  Tornado warning for #Joplin, Mo.!! Radar and warning info: "
465,191783475,finalized,3,2012-08-18 21:37:00.000Z,Caution and advice,0.6712,"At : PM NWS HUN has issued a Tornado Watch for Colbert, Franklin, Lauderdale, Lawrence & Limestone Counties until : AM."
466,191783476,finalized,3,2012-08-18 20:08:00.000Z,Caution and advice,0.6598,  Joplin just upgraded to EF.  Threat pm or later here. #joplin # mowx | crap!
467,191783477,finalized,3,2012-08-19 07:53:00.000Z,Caution and advice,0.6089,"  People in and around McCrory, ARK take cover now!    #arwx #tornado #outbreak "
468,191783478,finalized,6,2012-08-16 11:47:00.000Z,Caution and advice,0.6865,TORNADO WARNING FOR SOUTH CENTRAL LA SALLE COUNTY & LIVINGSTON COUNTY... UNTIL  PM *** SEVERE THUNDERSTORM... 
469,191783479,finalized,3,2012-08-19 07:53:00.000Z,Caution and advice,1.0,Quick Prayer Tornado Watches today!! ESP Indiana ... It's getting  closer n closer
470,191783480,finalized,3,2012-08-19 17:44:00.000Z,Caution and advice,1.0,Tornado warning an hour ago and now I'm laying out in the sun #ilovemissouriweather
471,191783481,finalized,4,2012-08-17 01:24:00.000Z,Caution and advice,0.5029,"  Tornado watch issued for New York City, surrounding counties - NBC NY "
472,191783482,finalized,3,2012-08-18 21:31:00.000Z,Caution and advice,0.6317,Tornado Watch Likely Extended: A NEW TORNADO WATCH WILL BE ISSUED SOON FOR MUCH OF CNTRL INDIANA. SURFACE MAP SH... 
473,191783483,finalized,3,2012-08-16 05:43:00.000Z,Caution and advice,0.6873,/  TORNADO  #Benton; Lafa...   Expires: // :PM   #tornado #mswx
474,191783484,finalized,3,2012-08-19 18:21:00.000Z,Caution and advice,0.6383,"    *** TORNADO WATCH *** until PM EDT for New York, and Vermont for TORNADOES, : Hail mph WInds.... http:/ ..."
475,191783485,finalized,3,2012-08-19 03:41:00.000Z,Caution and advice,0.6043,  TORNADO WARNING FOR FOR CUSTER & ROGER MILLS COUNTIES IN OKLAHOMA UNTIL : PM.  #okwx #fb
476,191783486,finalized,3,2012-08-18 21:20:00.000Z,Caution and advice,0.6486,Svr T-Storm Warning SE Otero & NE Hudpset CO's TX till : PM. + mph wind gusts psbl.  #nmwx #txwx #nmem
477,191783487,finalized,3,2012-08-17 01:38:00.000Z,Caution and advice,1.0,"  Not again. Ugh.  JUST IN- National Weather Service issues tornado warning for Joplin, Missouri."
478,191783488,finalized,3,2012-08-19 17:06:00.000Z,Caution and advice,1.0,  Did your home sustain tornado dmg?  -- Insurance experts on standby. Be warned wait is long #matornado #westernma
479,191783489,finalized,5,2012-08-17 15:31:00.000Z,Caution and advice,0.7985,  Tornado Warning until : PM CDT issued for Texas-OK
480,191783490,finalized,5,2012-08-16 16:56:00.000Z,Caution and advice,0.6243,"    Weather spotters report #tornado moving toward #Joplin, Missouri, at  mph "
481,191783491,finalized,4,2012-08-18 20:01:00.000Z,Caution and advice,0.5154,  Vivint Delivers Tornado Alerts to Customers  #avtweeps #avnews
482,191783492,finalized,3,2012-08-19 07:44:00.000Z,Caution and advice,1.0,"  #Tornado reported  miles east of Heyworth, IL  moving northeast. Radar: "
483,191783493,finalized,3,2012-08-17 22:00:00.000Z,Caution and advice,1.0,Tornado Watch exp. PM in #mswx ALCORN BENTON COAHOMA DESOTO LAFAYETTE MARSHALL PANOLA PRENTISS QUITMAN TATE TIPPAH TISHOMINGO TUNICA UNION
484,197560956,golden,8,2012-09-06 12:48:00.000Z,Casualties and damage,0.7573,"My house was blown away by a tornado, but a famous person just 'd something about my town. Who needs a house?"
485,197560957,golden,7,2012-09-06 12:43:00.000Z,Casualties and damage,1.0,  I took this earlier. Cross still stands above destroyed church #Joplin 
486,197560958,finalized,3,2012-09-06 13:12:00.000Z,Casualties and damage,1.0,Tornado is gone and woman is assessing the damage to her house and still can barely stand because of the wind.
487,197560959,golden,4,2012-09-06 13:11:00.000Z,Casualties and damage,1.0,  Weather Service Confirms to News  an EF Tornado did damage in Verona. We'll have more details online shortly.
488,197560960,golden,8,2012-09-06 13:15:00.000Z,Casualties and damage,0.7281,"After hearing the tornado sirens, Pastor Daniel just told all the staff to go hide downstairs... before leaving in his tiny red car..."
489,197560961,golden,7,2012-09-06 13:12:00.000Z,Casualties and damage,0.8449,Driving.. it appears my area got hit the worst. Tornado in my backyard.. Next street over shut down w/ fire trucks and caution tape..
490,197560962,finalized,3,2012-09-06 13:09:00.000Z,Casualties and damage,1.0,  The tornado damage in N. Minneapolis.    -- damn... just glad my friends are all safe
491,197560963,finalized,3,2012-09-06 13:12:00.000Z,Casualties and damage,1.0,"We just passed some major tornado damage in Birmingham, AL"
492,197560964,golden,6,2012-09-06 12:34:00.000Z,Casualties and damage,1.0,"  JOPLIN -- Gov. Jay Nixon announces zero people missing,  reported deceased. #JoplinTornado"
493,197560965,golden,3,2012-09-06 13:07:00.000Z,Casualties and damage,0.3579,"  Watch live: Memorial service for tornado victims in Joplin, Mo. "
494,197560966,finalized,3,2012-09-06 13:14:00.000Z,Casualties and damage,0.6421,"  ""Joplin looked like some of the battles I saw in Korea,"" Korean war veteran and Missouri #tornado survivor says: htt ..."
495,197560967,finalized,4,2012-09-06 13:15:00.000Z,Casualties and damage,0.5272, tornado just hit my town and the sky is #Black&Yellow so now have the song stuck in my head
496,197560968,finalized,4,2012-09-06 13:14:00.000Z,Casualties and damage,0.5272,Full list of missing persons in #Joplin that was released this morning... 
497,197560969,golden,4,2012-09-06 12:27:00.000Z,Casualties and damage,0.7529,RIP to the people that died in  the springfeild tornado &lt;ÌÄå¢Ì¢Û_å¢Ìâå´ÌÄå¢Ì¢Û_å¢Ìâå´
498,197560970,finalized,4,2012-09-06 13:15:00.000Z,Casualties and damage,0.5272,If everything is where you left it earlier...you're blessed #prayforjoplin #joplin
499,197560971,finalized,3,2012-09-06 12:34:00.000Z,Casualties and damage,0.6697,  I took this earlier. Cross still stands above destroyed church #Joplin 
500,197560972,finalized,3,2012-09-06 13:11:00.000Z,Casualties and damage,1.0,  I took this earlier. Cross still stands above destroyed church #Joplin 
501,197560973,golden,6,2012-09-06 13:14:00.000Z,Casualties and damage,0.8373,"Client responded to a billing statement saying their bldg had been destroyed in a tornado and they lost a few invoices. Wow, awful!"
502,197560974,finalized,3,2012-09-06 13:12:00.000Z,Casualties and damage,0.6421,  Amazing - and stunningly sad - pictures of before and after the #Tornado swept through #Joplin:  from  ...
503,197560975,finalized,3,2012-09-06 12:38:00.000Z,Casualties and damage,1.0,Pray forÌÄÛ_ÌâåÊ#Joplin. At least  dead & severe T-storms headed their way. The front dipped below us in Springfield last night.
504,197560976,finalized,3,2012-09-06 12:50:00.000Z,Casualties and damage,1.0,"  Edmond, OK woman dies in car accident while driving to beat tornado "
505,197560977,finalized,3,2012-09-06 12:40:00.000Z,Casualties and damage,1.0,"SHOCKING PHOTOGRAPHIC  account of the tornado devastation in Joplin, Missouri... Like a second hometown to me."
506,197560978,finalized,4,2012-09-06 13:14:00.000Z,Casualties and damage,0.7364,Eqecat predicts Joplin Tornado damage between $- billion. Take a look at the radar image of the twister: 
507,197560979,finalized,3,2012-09-06 12:36:00.000Z,Casualties and damage,1.0,"  US authorities confirm at least  killed after massive #tornado hits Joplin, southwest Missouri"
508,197560980,finalized,4,2012-09-06 12:34:00.000Z,Casualties and damage,0.7529,"  UNCONFIRMED reports out of #Springfield , MA from police scanner traffic of a neighborhood wiped out and numerous in ..."
509,197560981,finalized,3,2012-09-06 12:34:00.000Z,Casualties and damage,0.6606,    Damage from Mpls. #Tornado Estimated at $M 
510,197560982,finalized,3,2012-09-06 13:09:00.000Z,Casualties and damage,1.0,Tornado Kills  in Missouri. 
511,197560983,finalized,3,2012-09-06 12:34:00.000Z,Casualties and damage,0.6606,"  #Prayersforjoplin   #Tornado that killed  in Joplin, Missouri, was EF- with top winds of + mph htt ..."
512,197560984,finalized,3,2012-09-06 13:14:00.000Z,Casualties and damage,1.0,"  A hero is the mother in W. Springfield who as the tornado came lay on top of her child in a tub. Child lived, mother was killed"
513,197560985,finalized,3,2012-09-06 13:14:00.000Z,Casualties and damage,1.0,Missouri officials continue identifying tornado dead \n    \n: Reuters - Missouri officials continued ... 
514,197560986,finalized,3,2012-09-06 12:57:00.000Z,Casualties and damage,1.0,  Sad news to report.  more people passed away recently due to injuries sustained during the #JoplinTornado. Total fa ...
515,197560987,golden,5,2012-09-06 13:14:00.000Z,Casualties and damage,1.0,"#TFM City manager says Joplin tornado death toll rises to , no live rescues today - AP ...  #BreakingNews"
516,197560988,finalized,3,2012-09-06 12:34:00.000Z,Casualties and damage,0.6606,"Tornado will cost Joplin, MO $- billion.  City's annual budget is $ million  #joplin #tornado"
517,197560989,finalized,3,2012-09-06 13:14:00.000Z,Casualties and damage,1.0,"Brothers Ryan, Colt Hamil Died in Piedmont, Oklahoma Tornado: Oklahoma Dead Reach  "
518,197560990,finalized,3,2012-09-06 12:41:00.000Z,Casualties and damage,1.0,"#Twilight News In: Deadly tornado kills , leaves 'twilight zone' in its wake "
519,197560991,finalized,3,2012-09-06 13:07:00.000Z,Casualties and damage,1.0, The death toll has now risen to .  #Joplin  #Tragic
520,197560992,finalized,3,2012-09-06 12:40:00.000Z,Casualties and damage,0.6421,"    In Joplin, Missouri, today to visit with those who lost so much in last week's devastating tornado."
521,197560993,finalized,4,2012-09-06 13:15:00.000Z,Casualties and damage,0.5272,Check out  to see what agencies are helping relief efforts in tornado-hit areas & how you can help.. #Joplin
522,197560994,finalized,4,2012-09-06 13:15:00.000Z,Casualties and damage,0.7364,"   confirmed dead,  injured in Joplin, Mo. tornado . #Tornado that hit #Joplin was EF with winds  km/h."
523,197560995,finalized,4,2012-09-06 13:15:00.000Z,Casualties and damage,0.7668,"  Significant damage to homes, businesses after tornado touches down at Sedalia, Mo. "
524,197560996,finalized,3,2012-09-06 12:55:00.000Z,Casualties and damage,1.0,   -- Authorities confirm  dead after massive tornado hits southwest Missouri city #joplintornado
525,197560997,finalized,3,2012-09-06 12:50:00.000Z,Casualties and damage,0.6421,"  In Joplin, Missouri, today to visit with those who lost so much in last week's devastating tornado."
526,197560998,finalized,3,2012-09-06 12:34:00.000Z,Casualties and damage,0.6421,EFCA | Tornado Relief 
527,197560999,finalized,3,2012-09-06 12:52:00.000Z,Casualties and damage,0.6421,State of emergency declared in Massachusetts where tornado kills  people and injures dozens. 
528,197561000,finalized,3,2012-09-06 12:40:00.000Z,Casualties and damage,1.0,Names Of  Killed In Joplin Tornado Released - 
529,197561001,finalized,3,2012-09-06 12:55:00.000Z,Casualties and damage,0.6746,US tornado toll hits new record 
530,197561002,finalized,4,2012-09-06 13:14:00.000Z,Casualties and damage,0.7604,  Sad news to report.  more people passed away recently due to injuries sustained during the #JoplinTornado. Total fa ...
531,197561003,finalized,3,2012-09-06 12:57:00.000Z,Casualties and damage,1.0,"Violent Weather Kills  in Oklahoma, Kansas - FoxNews.com  via "
532,197561004,finalized,3,2012-09-06 12:36:00.000Z,Casualties and damage,1.0,Joplin police radio traffic says possibly  more bodied have been found near th and Connecticut. #joplin
533,197561005,finalized,3,2012-09-06 13:11:00.000Z,Casualties and damage,0.6421,"   Please : A tornado has destroyed the town of Joplin, MO. Delta Pi had brothers lose homes and nee ..."
534,197561006,finalized,3,2012-09-06 12:57:00.000Z,Casualties and damage,1.0,"  A tornado kills  innocent people in Joplin.  One week later, Westboro Baptist Church protests in Joplin.  God - you ..."
535,197561007,finalized,3,2012-09-06 12:55:00.000Z,Casualties and damage,1.0,Death toll from Joplin tornado rises to : officials - Reuters 
536,197561008,finalized,3,2012-09-06 12:43:00.000Z,Casualties and damage,1.0,"Death toll from Joplin tornado is , officials say   "
537,197561009,finalized,3,2012-09-06 12:45:00.000Z,Casualties and damage,1.0,"Tornado death toll rises, no more survivors found "
538,197561010,finalized,3,2012-09-06 12:34:00.000Z,Casualties and damage,0.6834,"  Reports of minor tree damage coming in from Overland Park, KS, per emerg. mgt.   #tornado"
539,197561011,finalized,3,2012-09-06 12:36:00.000Z,Casualties and damage,1.0,"  Delivering the bad news of the aftermath of the tornado weighs on a Joplin, Mo., police chaplain "
540,197561012,finalized,3,2012-09-06 12:52:00.000Z,Casualties and damage,0.3579,#Joplin MO residents find X-rays from a hospital that was struck by a tornado  miles away
541,197561013,golden,4,2012-09-06 12:45:00.000Z,Casualties and damage,1.0,   confirmed deaths in #Joplin tornado #motornados
542,197561014,finalized,3,2012-09-06 13:07:00.000Z,Casualties and damage,0.6746,Stunning   CNN reports: X-rays from St. John's Hospital found  miles from #Joplin
543,197561015,finalized,3,2012-09-06 11:43:00.000Z,Casualties and damage,1.0,#usnews Missouri officials continue identifying tornado dead 
544,197561016,finalized,3,2012-09-06 11:43:00.000Z,Casualties and damage,1.0,"  MB_Williams: Tornado, storms kill  near Oklahoma City, officials say   "
545,197561017,finalized,3,2012-09-06 12:54:00.000Z,Casualties and damage,0.6421,  Watching you good folks & rescuers in #Joplin on the news. Devastation beyond imagine. Support  #tornado relief.
546,197561018,finalized,3,2012-09-06 12:27:00.000Z,Casualties and damage,1.0,   confirmed deaths in #Joplin tornado #motornados
547,197561019,finalized,3,2012-09-06 12:32:00.000Z,Casualties and damage,1.0,So sad a mom died saving her daughter yesterday during the tornado   #SpringfieldMassachusetts
548,197561020,finalized,3,2012-09-06 12:57:00.000Z,Casualties and damage,1.0,Photo: No More Missing After Joplin Tornado;  Dead Officials say they have accounted for all the people... 
549,197561021,finalized,3,2012-09-06 12:27:00.000Z,Casualties and damage,1.0,"ÌÄå¢Ì¢Û_åÂÌÉÛÏ Police officer helping tornado cleanup in Joplin struck by lightning, dies... ¢Ì¢Û_åÂÌâå #WTF #DontMoveToJoplin"
550,197561022,finalized,3,2012-09-06 13:12:00.000Z,Casualties and damage,0.6421,#usnews Joplin tornado leaves thousands with no place to call home 
551,197561023,finalized,3,2012-09-06 12:33:00.000Z,Casualties and damage,0.6746,Mother's heroic last act saves daughter in tornado 
552,197561024,finalized,3,2012-09-06 13:12:00.000Z,Casualties and damage,1.0,News-Leader: Two Joplin tornado victims die after suffering fungal infections 
